listing,offset,reference,title,document_type,download_id,download_url
Repealed Acts,2430,No. 8 of 1835,Protection of persons with claims on the Compensation Fund,amendment,64115,https://laws.gov.tt/ttdll-web/revision/download/64115?type=amendment
Repealed Acts,2430,No. 7 of 1835,To continue in force until 1.5.1836 Ordinance 7 of 1834,amendment,64113,https://laws.gov.tt/ttdll-web/revision/download/64113?type=amendment
Repealed Acts,2430,No. 6 of 1835,To explain and Amend 4 of 1835,amendment,64111,https://laws.gov.tt/ttdll-web/revision/download/64111?type=amendment
Repealed Acts,2430,No. 5 of 1835,To continue in force until 1.11.1836 Ordinance 7 of 1832,amendment,64109,https://laws.gov.tt/ttdll-web/revision/download/64109?type=amendment
Repealed Acts,2430,No. 4 of 1835,Establishing a system of Police in Port-of-Spain,amendment,64107,https://laws.gov.tt/ttdll-web/revision/download/64107?type=amendment
Repealed Acts,2430,No. 3 of 1835,To repeal certain orders of Government-making and sale of bread,amendment,64105,https://laws.gov.tt/ttdll-web/revision/download/64105?type=amendment
Repealed Acts,2430,No. 2 of 1835,To revise and continue in force Ordinance 7 of 1834,amendment,64103,https://laws.gov.tt/ttdll-web/revision/download/64103?type=amendment
Repealed Acts,2430,No. 9 of 1834,Regulating the Militia Forces,amendment,64131,https://laws.gov.tt/ttdll-web/revision/download/64131?type=amendment
Repealed Acts,2430,No. 8 of 1834,Speeding up Administration of Justice-punish runaway apprentices,amendment,64129,https://laws.gov.tt/ttdll-web/revision/download/64129?type=amendment
Repealed Acts,2430,No. 7 of 1834,To provide immediate repairs to public roads,amendment,64127,https://laws.gov.tt/ttdll-web/revision/download/64127?type=amendment
Repealed Acts,2430,No. 6 of 1834,To continue Ordinance 7 of 1832 1.11.1835,amendment,64125,https://laws.gov.tt/ttdll-web/revision/download/64125?type=amendment
Repealed Acts,2430,No. 5 of 1834,Rendering Magistrates Safe in execution of duty,amendment,64123,https://laws.gov.tt/ttdll-web/revision/download/64123?type=amendment
Repealed Acts,2430,No. 4 of 1834,To induce runaway slaves to return to their owners before 31.7.1834,amendment,64121,https://laws.gov.tt/ttdll-web/revision/download/64121?type=amendment
Repealed Acts,2430,No. 3 of 1834,"Imposing duties, tonnage etc.",amendment,64119,https://laws.gov.tt/ttdll-web/revision/download/64119?type=amendment
Repealed Acts,2430,No. 2 of 1834,To Continue Ordinance 1 of 1832 until 1.8.1834,amendment,64039,https://laws.gov.tt/ttdll-web/revision/download/64039?type=amendment
Repealed Acts,2430,No. 1 of 1834,Regulating the Printing and Publishing of Newspapers,amendment,64041,https://laws.gov.tt/ttdll-web/revision/download/64041?type=amendment
Repealed Acts,2430,No. 19 of 1833,"Division of Apprentices and Labour into classes, as prescribed by the English Act 28.8.1833-Abolition of Slavery",amendment,64043,https://laws.gov.tt/ttdll-web/revision/download/64043?type=amendment
Repealed Acts,2430,No. 18 of 1833,Supplementary Appropriation-1833,amendment,64045,https://laws.gov.tt/ttdll-web/revision/download/64045?type=amendment
Repealed Acts,2430,No. 17 of 1833,Altering the Law in Criminal Cases-Form of Indictment,amendment,64031,https://laws.gov.tt/ttdll-web/revision/download/64031?type=amendment
Repealed Acts,2430,No. 16 of 1833,Appropriating sums-Payment of Salaries to Public Officers,amendment,64033,https://laws.gov.tt/ttdll-web/revision/download/64033?type=amendment
Repealed Acts,2430,No. 15 of 1833,Establishing a Board of Health,amendment,64035,https://laws.gov.tt/ttdll-web/revision/download/64035?type=amendment
Repealed Acts,2430,No. 14 of 1833,"Investing Alcaldes Ordinary with Authority, of Magistrate",amendment,64037,https://laws.gov.tt/ttdll-web/revision/download/64037?type=amendment
Repealed Acts,2430,No. 13 of 1833,Schedule of fees-Court of Complaint,amendment,64055,https://laws.gov.tt/ttdll-web/revision/download/64055?type=amendment
Repealed Acts,2430,No. 11 of 1832,Preventing frauds on Revenue,amendment,64057,https://laws.gov.tt/ttdll-web/revision/download/64057?type=amendment
Repealed Acts,2430,No. 8 of 1832,Ratifying Table of Fees-Civil and Criminal Court,amendment,64047,https://laws.gov.tt/ttdll-web/revision/download/64047?type=amendment
Repealed Acts,2430,No. 7 of 1832,Regulating proceedings in Criminal Cases,amendment,64049,https://laws.gov.tt/ttdll-web/revision/download/64049?type=amendment
Repealed Acts,2430,No. 6 of 1832,Prevention of frauds in the sale of rum,amendment,64051,https://laws.gov.tt/ttdll-web/revision/download/64051?type=amendment
Repealed Acts,2430,No. 1 of 1832,Defining Offences committed by slaves-punishment,amendment,64067,https://laws.gov.tt/ttdll-web/revision/download/64067?type=amendment
Repealed Acts,2460,No. 10 of 1832,Age of Majority,amendment,64059,https://laws.gov.tt/ttdll-web/revision/download/64059?type=amendment
Repealed Acts,2460,No. 9 of 1832,Quarantine,amendment,64061,https://laws.gov.tt/ttdll-web/revision/download/64061?type=amendment
Repealed Acts,2460,No. 2 of 1832,Duties of Attorney General and Public Prosecutor-Order in Council,amendment,64069,https://laws.gov.tt/ttdll-web/revision/download/64069?type=amendment
Omitted Acts,0,No. 14 of 2014,Indictable Offences (Committal Proceedings),amendment,77902,https://laws.gov.tt/ttdll-web/revision/download/77902?type=amendment
Omitted Acts,0,No. 10 of 2014,Planning and Facilitation of Development (Partial Proclamation),amendment,77894,https://laws.gov.tt/ttdll-web/revision/download/77894?type=amendment
Omitted Acts,0,No. 12 of 2013,Sugar Industry Control Board (Repeal) (Validation),amendment,70336,https://laws.gov.tt/ttdll-web/revision/download/70336?type=amendment
Omitted Acts,0,No. 8 of 2013,University of the Southern Caribbean (Incorporation),amendment,70328,https://laws.gov.tt/ttdll-web/revision/download/70328?type=amendment
Omitted Acts,0,No. 16 of 2012,Appropriation (Financial Year 2013),amendment,62913,https://laws.gov.tt/ttdll-web/revision/download/62913?type=amendment
Omitted Acts,0,No. 15 of 2012,Administration of Justice (Indictable Proceedings) (Amendment),amendment,62915,https://laws.gov.tt/ttdll-web/revision/download/62915?type=amendment
Omitted Acts,0,No. 13 of 2012,Incorporation of the National Ramleela Council of Trinidad and Tobago,amendment,62917,https://laws.gov.tt/ttdll-web/revision/download/62917?type=amendment
Omitted Acts,0,No. 10 of 2012,Association of Real Estate Agents (Incorporation),amendment,62923,https://laws.gov.tt/ttdll-web/revision/download/62923?type=amendment
Omitted Acts,0,No. 9 of 2012,Supplementary Appropriation (Financial Year 2012),amendment,62925,https://laws.gov.tt/ttdll-web/revision/download/62925?type=amendment
Omitted Acts,0,No. 4 of 2012,"Convention on the Prohibition of the Development, Production and Stockpiling of the Bacteriological and Toxin Weapons",amendment,62933,https://laws.gov.tt/ttdll-web/revision/download/62933?type=amendment
Omitted Acts,0,No. 1 of 2012,Finance (Supplementation and Variation of Appropriation) (Financial Year 2011),amendment,62935,https://laws.gov.tt/ttdll-web/revision/download/62935?type=amendment
Omitted Acts,0,No. 7 of 2011,Census (2011) (Extension and Validation),amendment,73747,https://laws.gov.tt/ttdll-web/revision/download/73747?type=amendment
Omitted Acts,0,No. 7 of 2010,Appropriation (Financial Year 2011),amendment,73755,https://laws.gov.tt/ttdll-web/revision/download/73755?type=amendment
Omitted Acts,0,No. 18 of 2009,Property Tax,amendment,18004,https://laws.gov.tt/ttdll-web/revision/download/18004?type=amendment
Omitted Acts,0,No. 13 of 2009,Commission of Enquiry (Validation and Immunity from Proceedings),amendment,73735,https://laws.gov.tt/ttdll-web/revision/download/73735?type=amendment
Omitted Acts,0,No. 9 of 2009,Appropriation (Financial Year 2010),amendment,73739,https://laws.gov.tt/ttdll-web/revision/download/73739?type=amendment
Omitted Acts,0,No. 2 of 2009,Finance (Supplementary Appropriation),amendment,73743,https://laws.gov.tt/ttdll-web/revision/download/73743?type=amendment
Omitted Acts,0,No. 19 of 2008,Appropriation,amendment,73721,https://laws.gov.tt/ttdll-web/revision/download/73721?type=amendment
Omitted Acts,0,No. 18 of 2008,Finance (Supplementary Appropriation),amendment,73719,https://laws.gov.tt/ttdll-web/revision/download/73719?type=amendment
Omitted Acts,0,No. 15 of 2008,"Children's Community Residences, Foster Homes and Nurseries",amendment,73715,https://laws.gov.tt/ttdll-web/revision/download/73715?type=amendment
Omitted Acts,0,No. 7 of 2008,Finance (Supplementation and Variation of Appropriation),amendment,62947,https://laws.gov.tt/ttdll-web/revision/download/62947?type=amendment
Omitted Acts,0,No. 1 of 2008,Finance (Supplementary Appropriation),amendment,70296,https://laws.gov.tt/ttdll-web/revision/download/70296?type=amendment
Omitted Acts,0,No. 29 of 2007,Presbyterian Church of Trinidad and Tobago (Incorporation),amendment,73727,https://laws.gov.tt/ttdll-web/revision/download/73727?type=amendment
Omitted Acts,0,No. 28 of 2007,Freedom House (Incorporation),amendment,62945,https://laws.gov.tt/ttdll-web/revision/download/62945?type=amendment
Omitted Acts,0,No. 27 of 2007,National Carnival Bands Association of Trinidad and Tobago (Incorporation),amendment,73725,https://laws.gov.tt/ttdll-web/revision/download/73725?type=amendment
Omitted Acts,0,No. 23 of 2007,Appropriation,amendment,62943,https://laws.gov.tt/ttdll-web/revision/download/62943?type=amendment
Omitted Acts,0,No. 20 of 2007,Homes for Older Persons,amendment,73705,https://laws.gov.tt/ttdll-web/revision/download/73705?type=amendment
Omitted Acts,0,No. 14 of 2007,Finance (Supplementary Appropriation),amendment,62957,https://laws.gov.tt/ttdll-web/revision/download/62957?type=amendment
Omitted Acts,0,No. 2 of 2007,Finance (Variation of Appropriation),amendment,73699,https://laws.gov.tt/ttdll-web/revision/download/73699?type=amendment
Omitted Acts,0,No. 11 of 2006,Finance (Supplementation and Variation of Appropriation),amendment,73683,https://laws.gov.tt/ttdll-web/revision/download/73683?type=amendment
Omitted Acts,30,No. 29 of 2006,Immigration (Advance Passenger Information),amendment,73713,https://laws.gov.tt/ttdll-web/revision/download/73713?type=amendment
Omitted Acts,30,No. 28 of 2006,ICC Cricket World Cup West Indies 2007,amendment,73711,https://laws.gov.tt/ttdll-web/revision/download/73711?type=amendment
Omitted Acts,30,No. 27 of 2006,Appropriation,amendment,73709,https://laws.gov.tt/ttdll-web/revision/download/73709?type=amendment
Omitted Acts,30,No. 20 of 2006,Finance (Supplementary Appropriation),amendment,73707,https://laws.gov.tt/ttdll-web/revision/download/73707?type=amendment
Omitted Acts,30,No. 11 of 2006,Finance (Supplementation and Variation of Appropriation),amendment,73683,https://laws.gov.tt/ttdll-web/revision/download/73683?type=amendment
Omitted Acts,30,No. 29 of 2005,Appropriation,amendment,62965,https://laws.gov.tt/ttdll-web/revision/download/62965?type=amendment
Omitted Acts,30,No. 28 of 2005,Finance (Supplementary Appropriation),amendment,62963,https://laws.gov.tt/ttdll-web/revision/download/62963?type=amendment
Omitted Acts,30,No. 27 of 2005,Child Welfare League of Trinidad and Tobago (Incorporation),amendment,62961,https://laws.gov.tt/ttdll-web/revision/download/62961?type=amendment
Omitted Acts,30,No. 12 of 2005,Finance (Supplementation and Variation of Appropriation),amendment,73697,https://laws.gov.tt/ttdll-web/revision/download/73697?type=amendment
Omitted Acts,30,No. 5 of 2005,Finance (Variation of Appropriation),amendment,73671,https://laws.gov.tt/ttdll-web/revision/download/73671?type=amendment
Omitted Acts,30,No. 21 of 2004,Appropriation,amendment,73669,https://laws.gov.tt/ttdll-web/revision/download/73669?type=amendment
Omitted Acts,30,No. 20 of 2004,Finance (Supplementary Appropriation),amendment,62959,https://laws.gov.tt/ttdll-web/revision/download/62959?type=amendment
Omitted Acts,30,No. 19 of 2004,Finance (Supplementation of Appropriation),amendment,73679,https://laws.gov.tt/ttdll-web/revision/download/73679?type=amendment
Omitted Acts,30,No. 4 of 2004,Finance (Supplementation of Appropriation),amendment,62971,https://laws.gov.tt/ttdll-web/revision/download/62971?type=amendment
Omitted Acts,30,No. 1 of 2004,Occupational Safety and Health,amendment,73879,https://laws.gov.tt/ttdll-web/revision/download/73879?type=amendment
Omitted Acts,30,No. 27 of 2003,Appropriation,amendment,73885,https://laws.gov.tt/ttdll-web/revision/download/73885?type=amendment
Omitted Acts,30,No. 26 of 2003,Finance (Supplementary Appropriation),amendment,73883,https://laws.gov.tt/ttdll-web/revision/download/73883?type=amendment
Omitted Acts,30,No. 19 of 2003,Finance (Supplementation and Variation),amendment,73871,https://laws.gov.tt/ttdll-web/revision/download/73871?type=amendment
Omitted Acts,30,No. 16 of 2003,Validation of Elections and Boundaries (Local Government),amendment,6381,https://laws.gov.tt/ttdll-web/revision/download/6381?type=amendment
Omitted Acts,30,No. 4 of 2003,Finance (Variation of Appropriation),amendment,62969,https://laws.gov.tt/ttdll-web/revision/download/62969?type=amendment
Omitted Acts,30,No. 1 of 2002,Appropriation,amendment,73875,https://laws.gov.tt/ttdll-web/revision/download/73875?type=amendment
Omitted Acts,30,No. 13 of 2001,Trinidad and Tobago Cricket Board (Incorporation) (Amendment),amendment,73865,https://laws.gov.tt/ttdll-web/revision/download/73865?type=amendment
Omitted Acts,30,No. 12 of 2001,Appropriation,amendment,62979,https://laws.gov.tt/ttdll-web/revision/download/62979?type=amendment
Omitted Acts,30,No. 8 of 2001,Finance (Supplementary Appropriation),amendment,73857,https://laws.gov.tt/ttdll-web/revision/download/73857?type=amendment
Omitted Acts,30,No. 3 of 2001,Finance (Supplementation and Variation of Appropriation),amendment,73855,https://laws.gov.tt/ttdll-web/revision/download/73855?type=amendment
Omitted Acts,30,No. 1 of 2001,Finance (Variation of Appropriation),amendment,62981,https://laws.gov.tt/ttdll-web/revision/download/62981?type=amendment
Omitted Acts,30,No. 15 of 2000,Land Tribunal,amendment,34135,https://laws.gov.tt/ttdll-web/revision/download/34135?type=amendment
Omitted Acts,30,No. 6 of 2000,National Chutney (Incorporation),amendment,73819,https://laws.gov.tt/ttdll-web/revision/download/73819?type=amendment
Omitted Acts,30,No. 5 of 2000,National Museum and Art Gallery,amendment,73817,https://laws.gov.tt/ttdll-web/revision/download/73817?type=amendment
Omitted Acts,30,No. 4 of 2000,Finance (Variation of Appropriation),amendment,73815,https://laws.gov.tt/ttdll-web/revision/download/73815?type=amendment
Omitted Acts,60,No. 90 of 2000,Offences Against the Person (Amendment),amendment,44378,https://laws.gov.tt/ttdll-web/revision/download/44378?type=amendment
Omitted Acts,60,No. 84 of 2000,Trinidad and Tobago Professional Psychologists (Incorporation),amendment,62977,https://laws.gov.tt/ttdll-web/revision/download/62977?type=amendment
Omitted Acts,60,No. 62 of 2000,Finance (Supplementary Appropriation),amendment,73849,https://laws.gov.tt/ttdll-web/revision/download/73849?type=amendment
Omitted Acts,60,No. 53 of 2000,Trinidad and Tobago Association for the Hearing-Impaired (Incorporation),amendment,73841,https://laws.gov.tt/ttdll-web/revision/download/73841?type=amendment
Omitted Acts,60,No. 52 of 2000,Friends of Mr. Biswas (Incorporation),amendment,62991,https://laws.gov.tt/ttdll-web/revision/download/62991?type=amendment
Omitted Acts,60,No. 42 of 2000,Ashtang Yoga Association of Trinidad and Tobago,amendment,63003,https://laws.gov.tt/ttdll-web/revision/download/63003?type=amendment
Omitted Acts,60,No. 30 of 2000,Finance (Supplementation of Appropriation),amendment,73837,https://laws.gov.tt/ttdll-web/revision/download/73837?type=amendment
